,Landmark_1,Landmark_2,Landmark_3,Class
3716,6.082762530298219,6.082762530298219,29.068883707497267,Drowsy
3718,5.0,5.0,29.068883707497267,Drowsy
3720,5.0,6.082762530298219,31.144823004794876,Drowsy
3722,5.0,6.082762530298219,29.017236257093817,Drowsy
3724,5.0990195135927845,6.082762530298219,27.073972741361768,Drowsy
3726,6.082762530298219,6.082762530298219,27.16615541441225,Drowsy
3728,6.0,5.0990195135927845,26.0768096208106,Drowsy
3730,7.071067811865476,8.06225774829855,28.0713376952364,Drowsy
3732,7.071067811865476,9.055385138137416,29.154759474226505,Drowsy
3734,7.071067811865476,8.06225774829855,29.154759474226505,Drowsy
3736,7.071067811865476,8.06225774829855,31.144823004794876,Drowsy
3738,6.082762530298219,7.071067811865476,29.27456233660889,Drowsy
3740,6.082762530298219,6.082762530298219,29.154759474226505,Drowsy
3742,6.082762530298219,7.280109889280518,29.27456233660889,Drowsy
3744,7.071067811865476,7.280109889280518,29.27456233660889,Drowsy
3746,7.071067811865476,7.071067811865476,29.27456233660889,Drowsy
3748,6.082762530298219,6.082762530298219,29.27456233660889,Drowsy
3750,5.0990195135927845,6.082762530298219,30.265491900843116,Drowsy
3752,6.324555320336759,6.082762530298219,30.265491900843116,Drowsy
3754,7.071067811865476,6.324555320336759,30.265491900843116,Drowsy
3756,7.071067811865476,6.324555320336759,30.59411708155671,Drowsy
3758,8.246211251235321,7.071067811865476,31.400636936215164,Drowsy
3760,8.246211251235321,7.280109889280518,31.400636936215164,Drowsy
3762,8.06225774829855,7.071067811865476,32.2490309931942,Drowsy
3764,7.280109889280518,7.280109889280518,31.400636936215164,Drowsy
3766,6.082762530298219,7.280109889280518,31.400636936215164,Drowsy
3768,7.071067811865476,8.246211251235321,30.4138126514911,Drowsy
3770,6.324555320336759,6.324555320336759,31.575306807693888,Drowsy
3772,7.071067811865476,7.280109889280518,30.4138126514911,Drowsy
3774,6.324555320336759,7.280109889280518,30.59411708155671,Drowsy
3776,7.280109889280518,7.280109889280518,31.575306807693888,Drowsy
3778,6.324555320336759,6.324555320336759,30.4138126514911,Drowsy
3780,7.280109889280518,7.280109889280518,30.59411708155671,Drowsy
3782,6.082762530298219,6.324555320336759,30.59411708155671,Drowsy
3784,7.280109889280518,7.280109889280518,30.59411708155671,Drowsy
3786,7.280109889280518,7.280109889280518,32.7566787083184,Drowsy
3788,7.280109889280518,7.615773105863909,31.575306807693888,Drowsy
3790,8.246211251235321,7.280109889280518,30.59411708155671,Drowsy
3792,8.246211251235321,8.246211251235321,32.7566787083184,Drowsy
3794,8.246211251235321,8.246211251235321,32.7566787083184,Drowsy
3796,8.246211251235321,8.246211251235321,31.575306807693888,Drowsy
3798,7.280109889280518,7.280109889280518,31.78049716414141,Drowsy
3800,7.280109889280518,7.280109889280518,31.78049716414141,Drowsy
3802,8.06225774829855,8.246211251235321,32.38826948140329,Drowsy
3804,9.219544457292889,8.246211251235321,33.37663853655727,Drowsy
3806,8.246211251235321,8.246211251235321,33.37663853655727,Drowsy
3808,9.219544457292889,9.219544457292889,34.52535300326414,Drowsy
3810,9.219544457292889,8.246211251235321,33.734255586866,Drowsy
3812,7.280109889280518,7.280109889280518,32.01562118716424,Drowsy
3814,7.280109889280518,7.280109889280518,32.55764119219941,Drowsy
3816,7.280109889280518,8.246211251235321,30.59411708155671,Drowsy
3818,7.615773105863909,7.280109889280518,30.80584360149873,Drowsy
3820,7.280109889280518,7.280109889280518,31.575306807693888,Drowsy
3822,7.280109889280518,8.246211251235321,30.80584360149873,Drowsy
3824,8.246211251235321,7.280109889280518,32.01562118716424,Drowsy
3826,7.615773105863909,7.615773105863909,31.575306807693888,Drowsy
3828,7.615773105863909,7.615773105863909,31.78049716414141,Drowsy
3830,7.280109889280518,6.708203932499369,30.80584360149873,Drowsy
3832,8.246211251235321,7.615773105863909,30.80584360149873,Drowsy
3834,7.615773105863909,7.280109889280518,32.01562118716424,Drowsy
3836,7.280109889280518,7.615773105863909,31.78049716414141,Drowsy
3838,7.615773105863909,8.54400374531753,31.78049716414141,Drowsy
3840,8.246211251235321,7.280109889280518,32.984845004941285,Drowsy
3842,8.246211251235321,8.54400374531753,32.7566787083184,Drowsy
3844,8.246211251235321,8.246211251235321,32.28002478313795,Drowsy
3846,7.615773105863909,7.615773105863909,31.04834939252005,Drowsy
3848,8.246211251235321,7.280109889280518,31.04834939252005,Drowsy
3850,7.280109889280518,7.615773105863909,31.32091952673165,Drowsy
3852,8.246211251235321,7.615773105863909,32.01562118716424,Drowsy
3854,7.280109889280518,6.324555320336759,30.80584360149873,Drowsy
3856,6.324555320336759,6.324555320336759,31.78049716414141,Drowsy
3858,7.280109889280518,6.324555320336759,31.78049716414141,Drowsy
3860,8.246211251235321,7.615773105863909,30.80584360149873,Drowsy
3862,8.54400374531753,7.615773105863909,31.78049716414141,Drowsy
3864,6.082762530298219,6.324555320336759,30.4138126514911,Drowsy
3866,7.280109889280518,7.615773105863909,30.80584360149873,Drowsy
3868,7.280109889280518,6.708203932499369,29.8328677803526,Drowsy
3870,6.708203932499369,6.324555320336759,30.80584360149873,Drowsy
3872,7.615773105863909,7.280109889280518,31.04834939252005,Drowsy
3874,7.280109889280518,6.324555320336759,29.8328677803526,Drowsy
3876,8.246211251235321,7.280109889280518,31.575306807693888,Drowsy
3878,7.280109889280518,7.280109889280518,31.575306807693888,Drowsy
3880,7.615773105863909,7.280109889280518,31.78049716414141,Drowsy
3882,7.280109889280518,7.280109889280518,31.400636936215164,Drowsy
3884,8.06225774829855,7.280109889280518,30.4138126514911,Drowsy
3886,7.280109889280518,7.071067811865476,31.400636936215164,Drowsy
3888,8.246211251235321,7.280109889280518,31.25699921617557,Drowsy
3890,8.246211251235321,7.280109889280518,31.400636936215164,Drowsy
3892,8.246211251235321,8.246211251235321,31.400636936215164,Drowsy
3894,8.246211251235321,8.246211251235321,31.400636936215164,Drowsy
3896,7.071067811865476,8.06225774829855,31.144823004794876,Drowsy
3898,5.0990195135927845,5.0990195135927845,28.16025568065745,Drowsy
3900,8.06225774829855,8.06225774829855,30.066592756745816,Drowsy
3902,7.071067811865476,7.0,26.019223662515376,Drowsy
3904,8.06225774829855,9.055385138137416,30.14962686336267,Drowsy
3906,9.219544457292889,8.246211251235321,33.24154027718932,Drowsy
3908,9.219544457292889,9.219544457292889,33.37663853655727,Drowsy
3910,9.219544457292889,10.198039027185567,32.38826948140329,Alert
3912,8.246211251235321,8.246211251235321,33.24154027718932,Drowsy
3914,8.06225774829855,7.280109889280518,32.38826948140329,Drowsy
3916,8.06225774829855,8.246211251235321,32.2490309931942,Drowsy
3918,6.082762530298219,6.082762530298219,30.14962686336267,Drowsy
3920,5.385164807134504,5.0990195135927845,29.154759474226505,Drowsy
3922,4.123105625617661,3.605551275463989,30.265491900843116,Drowsy
3924,5.385164807134504,4.47213595499958,30.4138126514911,Drowsy
3926,5.0990195135927845,4.47213595499958,31.400636936215164,Drowsy
3928,6.324555320336759,5.385164807134504,30.4138126514911,Drowsy
3930,5.385164807134504,4.47213595499958,30.59411708155671,Drowsy
3932,7.071067811865476,6.324555320336759,31.400636936215164,Drowsy
3934,6.324555320336759,6.324555320336759,32.7566787083184,Drowsy
3936,6.324555320336759,6.324555320336759,32.55764119219941,Drowsy
3938,6.324555320336759,5.385164807134504,30.80584360149873,Drowsy
3940,8.246211251235321,8.06225774829855,33.13608305156178,Drowsy
3942,7.071067811865476,8.06225774829855,32.38826948140329,Drowsy
3944,8.246211251235321,8.246211251235321,32.38826948140329,Drowsy
3946,8.246211251235321,8.06225774829855,33.24154027718932,Drowsy
3948,8.06225774829855,6.082762530298219,33.24154027718932,Drowsy
3950,8.246211251235321,7.280109889280518,32.38826948140329,Drowsy
3952,6.082762530298219,5.385164807134504,32.38826948140329,Drowsy
3954,5.385164807134504,5.385164807134504,31.25699921617557,Drowsy
3956,5.385164807134504,5.385164807134504,31.25699921617557,Drowsy
3958,6.324555320336759,5.385164807134504,31.400636936215164,Drowsy
3960,6.324555320336759,5.385164807134504,32.2490309931942,Drowsy
3962,6.324555320336759,6.324555320336759,31.400636936215164,Drowsy
3964,10.44030650891055,9.219544457292889,34.36568055487916,Alert
3966,10.44030650891055,9.486832980505138,33.54101966249684,Alert
3968,6.324555320336759,5.385164807134504,31.400636936215164,Drowsy
3970,7.280109889280518,6.324555320336759,31.575306807693888,Drowsy
3972,9.219544457292889,8.54400374531753,32.38826948140329,Alert
3974,5.385164807134504,4.47213595499958,32.2490309931942,Drowsy
3976,6.082762530298219,5.0990195135927845,31.25699921617557,Drowsy
3978,5.0990195135927845,5.0990195135927845,31.25699921617557,Drowsy
3980,5.0990195135927845,4.47213595499958,31.25699921617557,Drowsy
3982,6.324555320336759,5.385164807134504,31.400636936215164,Drowsy
3984,4.47213595499958,4.47213595499958,32.38826948140329,Drowsy
3986,5.0990195135927845,4.47213595499958,31.25699921617557,Drowsy
3988,4.123105625617661,4.123105625617661,32.2490309931942,Drowsy
3990,4.123105625617661,3.605551275463989,31.144823004794876,Drowsy
3992,5.385164807134504,4.47213595499958,32.2490309931942,Drowsy
3994,6.324555320336759,7.071067811865476,33.24154027718932,Drowsy
3996,10.04987562112089,10.198039027185567,35.22782990761707,Drowsy
3998,10.198039027185567,10.198039027185567,36.22154055254967,Drowsy
4000,4.47213595499958,4.123105625617661,31.25699921617557,Drowsy
4002,10.04987562112089,10.198039027185567,35.12833614050059,Drowsy
4004,3.1622776601683795,3.1622776601683795,32.2490309931942,Drowsy
4006,3.1622776601683795,3.1622776601683795,31.25699921617557,Drowsy
4008,5.0990195135927845,4.123105625617661,31.25699921617557,Drowsy
4010,4.123105625617661,4.123105625617661,32.2490309931942,Drowsy
4012,6.082762530298219,6.324555320336759,31.25699921617557,Drowsy
4014,7.071067811865476,6.324555320336759,31.400636936215164,Drowsy
4016,7.280109889280518,6.324555320336759,31.400636936215164,Drowsy
4018,7.071067811865476,7.071067811865476,32.2490309931942,Drowsy
4020,6.082762530298219,6.082762530298219,32.38826948140329,Drowsy
4022,8.246211251235321,9.219544457292889,35.22782990761707,Drowsy
4024,9.055385138137416,9.055385138137416,34.23448553724738,Drowsy
4026,7.280109889280518,7.280109889280518,32.55764119219941,Drowsy
4028,7.280109889280518,8.246211251235321,32.38826948140329,Drowsy
4030,8.06225774829855,7.280109889280518,33.37663853655727,Drowsy
4032,7.280109889280518,7.280109889280518,31.78049716414141,Drowsy
4034,7.071067811865476,7.280109889280518,30.4138126514911,Drowsy
4036,7.280109889280518,8.246211251235321,32.38826948140329,Drowsy
4038,5.0990195135927845,5.0990195135927845,27.018512172212592,Drowsy
4040,5.0,5.0,26.019223662515376,Drowsy
4042,6.082762530298219,6.082762530298219,27.16615541441225,Drowsy
4044,2.0,2.0,12.0,Drowsy
4046,1.0,1.0,11.04536101718726,Drowsy
4048,12.041594578792296,11.04536101718726,33.0,Alert
4050,3.0,2.0,11.04536101718726,Drowsy
4052,2.0,2.0,13.038404810405298,Drowsy
4054,4.0,3.1622776601683795,13.0,Drowsy
4056,10.04987562112089,9.055385138137416,33.015148038438355,Drowsy
